"asc_a","asc_b","b_tt_pt_business","b_tt_pt_commuters","b_tt_pt_leisure","b_tt_pt_shopping","b_tt_car_business","b_tt_car_commuters","b_tt_car_leisure","b_tt_car_shopping","b_dc","b_tc_business","b_tc_commuters","b_tc_leisure","b_tc_shopping","b_ic_business","b_ic_commuters","b_ic_leisure","b_ic_shopping","b_hw_business","b_hw_commuters","b_hw_leisure","b_hw_shopping","b_bus_commuters","b_bus_leisure","b_bus_shopping","b_rail_business","b_rail_commuters","b_rail_leisure","b_rail_shopping","b_car_inertia","b_car_available","b_car_male","b_bus_disc","b_rail_disc","b_bus_ga","b_rail_ga","mu_mc_car_bus","mu_mc_car_rail","mu_rc_bus","mu_rc_car","mu_rc_rail_by_car","mu_rc_rail","logLike"
0,-0.0188939013362418,-0.0862746273722162,-0.109842695812262,-0.0383841608012276,-0.0812564872594377,-0.0825463136204484,-0.154232641361064,-0.04665839849282,-0.115012539824007,-0.0344630826706281,-0.110626092556149,-0.235867555578272,-0.0778964469752472,-0.21419233225772,-0.927270257040173,-1.16257777801925,-1.27251454267822,-1.32738668128175,-0.0102430998710318,-0.082969619947782,-0.0210960439044824,-0.0504481071490022,2.93735320474207,1.04741313068664,2.80390427356521,1.3784642988586,1.18499113216188,1.04116803042176,0.919769028840764,2.84592749162569,0.554380867173205,-0.373151227507049,2.5564272695588,2.24823674574674,4.04409297268753,2.41290471860055,0.411326184409259,0.494405025462952,0.492210731607614,1.70026476655505,0.800631499210318,1,-8033.80418787415
0,-0.0215745840097695,-0.0889647858797724,-0.113846674480357,-0.0384367798742296,-0.0807270848934429,-0.0855539438676974,-0.157545550013098,-0.0445698821149049,-0.112193249292194,-0.0397983377560157,-0.109519067722008,-0.234490659346327,-0.0762488403013632,-0.20678775298256,-1.10898193007032,-1.25895992937133,-1.20252172300876,-1.30326833798138,-0.00830754507142553,-0.0832665463090202,-0.02802729839153,-0.0516395389093106,2.87268197160424,1.51182612277913,2.85210870811726,1.35452354074808,1.24216008553425,1.2296174691761,0.926830043898197,2.70034679793083,0.643146958257487,-0.328630344429015,2.68510350428214,2.40558713854305,4.13851459104574,2.56639809459564,0.464003733376418,0.502658515187993,0.493569611836579,1.49793413547249,0.880865844070508,1,-8029.33009691839
0,-0.0200705763076547,-0.0890911012621348,-0.116219062767951,-0.0392513562488911,-0.0813722250015406,-0.0860580237346753,-0.15982155543119,-0.0453710217901726,-0.112089934480543,-0.041534470263624,-0.109338687164554,-0.237144941315121,-0.0777404860024258,-0.210517145174821,-1.05617565510628,-1.31596491492456,-1.23996295338608,-1.21843421039105,-0.00991758366775982,-0.0820013848381918,-0.0286458526134219,-0.0529970145501086,2.84811007412197,1.6665467271581,2.86990362717824,1.34847035631155,1.2677880985662,1.27381525948573,0.941660603565765,2.62003306775559,0.717997651066647,-0.308363782258187,2.6872086018301,2.40669202481887,4.17778156124206,2.620819239638,0.459114259063158,0.503242012843136,0.471268482434001,1.43514758414109,0.849161438152373,1,-8026.24334644761
0,-0.0204299753495233,-0.0869065570694783,-0.114472435045728,-0.0391391736577637,-0.0804295999581944,-0.0842001941324082,-0.157221934280364,-0.0451983569537177,-0.111022004359407,-0.0426643501062485,-0.106948005031574,-0.234246547437572,-0.0774187135092591,-0.208653245394064,-0.945679124233987,-1.2765211108302,-1.22080295716873,-1.22084520346718,-0.0113805600181736,-0.0809757290375224,-0.0283771932824578,-0.0516432930201541,2.82826350979347,1.81947846267062,2.88848775841642,1.34283558348013,1.29929876639149,1.29667222698923,0.963922926007899,2.5227721508078,0.82605030887594,-0.284726820546431,2.6492637099738,2.35416739574479,4.2246816667611,2.67017959806693,0.472249993284859,0.509839395283662,0.497429684988467,1.40079655831904,0.873991802180956,1,-8022.20513564049
0,-0.0334738770270923,-0.084171039785955,-0.109202352031632,-0.0393552141123443,-0.0779805522345252,-0.0795097449990104,-0.142574621236087,-0.0433376445409631,-0.105048002286804,-0.0360395401629588,-0.105996640735974,-0.230576835919442,-0.0771155685182599,-0.198227400801195,-0.938314063878724,-1.26591287064102,-1.1954927494958,-1.2048061193497,-0.0126287052301811,-0.0790268349815277,-0.0319796109967886,-0.0545933654644494,2.84229274787596,2.12589775574742,2.97208122694099,1.32437995609631,1.38929277788359,1.35517529346264,1.07118135667722,2.18632876563976,0.868785695356375,-0.407197889696267,2.32824908441537,2.18114701512313,4.37865165380467,2.6649269034517,0.482479410330569,0.540729857914599,0.513001964148097,1.72687811387264,0.874334292146741,1,-8012.26921601516
0,-0.0341443316664404,-0.0844551400670731,-0.103692745754019,-0.0392311720969846,-0.0722369784526023,-0.0811039240178403,-0.134180677030228,-0.0443669376038247,-0.100440948008312,-0.0352317294728464,-0.108307446791379,-0.226497418624605,-0.079633317383929,-0.193341671049979,-1.01857079553087,-1.22208484567778,-1.12200986273935,-0.995394979030738,-0.00611296555442044,-0.0695516877419492,-0.0288005167709078,-0.0510376065759201,2.97293403045858,2.38428820801421,3.15175384728405,1.29692664846576,1.40513445919176,1.29912809737885,1.15598633026752,2.24029836852335,0.861587486945501,-0.244089485855612,1.74566837951374,1.95452479791177,4.58807493124407,2.35317761049931,0.503440423009794,0.551974774458373,0.608428507326477,1.86997636399342,0.937532619836888,1,-8001.3170685575
0,-0.0319884484869922,-0.0801409330411307,-0.104393134863796,-0.042620388012935,-0.0776736749813378,-0.0744929124406471,-0.120168601716297,-0.0440163104498872,-0.104394882576848,-0.0441800458512016,-0.100349693461991,-0.227795481950393,-0.0876053529893284,-0.222794460455384,-0.663672547516825,-1.24069967835446,-1.07014827196653,-1.12027456393502,-0.0205252584466145,-0.0619292897911273,-0.0408074023468069,-0.0462770443609545,3.39524413670642,2.80680209498619,3.64499379077866,1.28026559501102,1.44876296697344,1.36870439762306,1.35185835609268,2.29496484300503,0.256008790308161,-0.189125760432382,0.204918973078303,1.88536519064492,5.07895179085067,1.39470284149479,0.54905969373008,0.588703093810583,0.630299834069237,1.71805760552272,0.892876279863391,1,-7995.03871389043
0,-0.0247936781116521,-0.0838147293800762,-0.106138440338504,-0.0437882329737201,-0.0788986814884589,-0.0783716961054237,-0.121635995961078,-0.0455929572636999,-0.108612022808856,-0.0483878585197022,-0.104138271692693,-0.228473870128184,-0.0916669869186614,-0.232675160571642,-0.709721158241444,-1.25192670436536,-1.066172337081,-1.14375124168661,-0.0215535412963261,-0.061416067875852,-0.0421698743918611,-0.0461075158351852,3.5287016104752,2.65242570274835,3.76382692925881,1.29462071039742,1.41466789937786,1.40281365562068,1.36247449236611,2.43124585097895,0.382633928994434,-0.489494064837391,0.0550736400726416,1.80370160235301,5.09076974638344,1.48677349749459,0.542907861507612,0.577697142880287,0.632719248189466,1.58503971603183,0.879186519921695,1,-7991.26521406063
0,-0.0237008666868361,-0.083590655362605,-0.106526910045971,-0.0439188809283606,-0.0795453644515732,-0.0779982896745141,-0.122089607513439,-0.0460095374340008,-0.110190499780474,-0.0475686996699916,-0.103762916172713,-0.230238246275305,-0.0925205015324697,-0.233751978643119,-0.702455886447817,-1.2507593345888,-1.05383251816865,-1.14387683419896,-0.0214082421658758,-0.0616179601683934,-0.043301692621007,-0.0477318783872907,3.62697106212128,2.40573216257068,3.84199750939766,1.3173781693312,1.40643973860363,1.41904135331249,1.3790245164706,2.41309120825946,0.506104518829664,-0.443434004490113,0.110703967527854,1.96247525643179,5.02224331483036,1.64600348854346,0.54319414602222,0.570579837542252,0.638226064812165,1.63348751793672,0.880210747796247,1,-7987.81999679555
0,-0.0217337228619258,-0.0844238149531977,-0.107098047729558,-0.0440506965748153,-0.0809791939689959,-0.0787016643155363,-0.121920731074213,-0.0468028575180688,-0.110394502483818,-0.048255221536279,-0.104707361276977,-0.231105133241082,-0.0934199249036638,-0.236703409285463,-0.726008338473748,-1.24977273935762,-1.05250964314385,-1.14880885783735,-0.0230447096477404,-0.0638286739875012,-0.0425057981767971,-0.0502993636460689,3.70242150796229,2.18549589015377,3.91261198293055,1.35397568236377,1.44681576804933,1.27908400823703,1.4054975760218,2.32340860563665,0.433993946976494,-0.361345656086614,0.380844648090165,1.91071559838574,4.8775651251211,1.86099704004676,0.519097836245073,0.571349257545891,0.642025312173608,1.60520625628846,0.87662663924196,1,-7984.30571822573
0,-0.0215778661992879,-0.0849356564936308,-0.107915213329731,-0.0441747054828202,-0.0815851174389339,-0.0789901904524441,-0.122610202428912,-0.0474956426261125,-0.111234146243938,-0.0480367642038534,-0.105621611292835,-0.233396436737199,-0.0942298843817281,-0.238920539627379,-0.737198390742879,-1.24498469159839,-1.05336722226169,-1.14292859596881,-0.0233947629395994,-0.0655677350142125,-0.0411051425094479,-0.0510019064391514,3.62747517421789,2.13756414691845,3.89484983533254,1.36940801731097,1.4828021525839,1.16683682386781,1.38681235002798,2.283429163733,0.500615145930022,-0.404573720042185,0.55424873654443,1.95530367142752,4.75431731571213,1.80861139258071,0.511337465619818,0.568024574285427,0.646759487488579,1.61013594954447,0.876576391114102,1,-7982.49526187209
0,-0.0208973010377524,-0.0842739710307536,-0.104909718164973,-0.0441076084522646,-0.0784736413856212,-0.0789298395159796,-0.125590484320241,-0.0469727875368932,-0.111649175897283,-0.0458377358829705,-0.10730187257786,-0.229472587160754,-0.0944830381585179,-0.235143404303901,-0.776652169013593,-1.19262957618354,-1.05705722972483,-1.07983918705106,-0.0198151208469026,-0.0639594753852243,-0.0436827950111565,-0.0478971525535491,2.88344210862593,1.93158265864247,3.45873427747172,1.39368124180326,1.36946226822373,1.52995348363076,1.20250438598568,2.24420894168299,0.603421914556803,-0.342989040212455,0.991460296236658,1.84212129159224,3.96501346105805,1.89791079598305,0.520243681311877,0.563989841127689,0.672941469356674,1.64745006578852,0.884791526147609,1,-7976.99342036135
0,-0.0223813846149808,-0.0847051385818674,-0.105949977296893,-0.0439231466999793,-0.0808150358692926,-0.078911554649144,-0.129538322757999,-0.0487986879501682,-0.112610096492672,-0.0446950905002577,-0.107683212742644,-0.230823582372034,-0.0955320495461318,-0.238278476444804,-0.792960899292123,-1.17586852884193,-1.05976062906075,-1.05477287860783,-0.0199080790470016,-0.0665782831707965,-0.0413643863899337,-0.0586220290416311,2.8389690070192,2.07730080440507,2.94927733126292,1.40106782560882,1.25361087463034,1.28608617785819,1.48924781626117,2.33453158776968,0.609231791200905,-0.363947593251552,0.924690904153754,2.01403113783868,3.53718109550004,2.21941737874019,0.556082422202011,0.545914410939371,0.686227946503417,1.65932333748785,0.887216604976648,1,-7976.14076226765
0,-0.020928894395729,-0.0848237243984639,-0.106345285074657,-0.0440150181409306,-0.0800839146115704,-0.0794126695890587,-0.13012947471022,-0.048996073545983,-0.112925296953787,-0.044408582236959,-0.10789228272943,-0.232116928472347,-0.0958400172789249,-0.23739658012391,-0.809545099875689,-1.17344879487824,-1.06324736886415,-1.04898114108033,-0.0192779328090194,-0.0669254765393399,-0.0411347686956399,-0.0558420033339595,3.10305114657115,2.13098385178103,2.95798654594166,1.36203502829969,1.2357905880839,1.26205542929449,1.32231822548402,2.23764333236119,0.661092425932803,-0.355466748522059,0.914108035535233,2.00681037629603,3.33978445374864,2.21553011721837,0.55788575582402,0.547483318463091,0.689113203654282,1.65636623799383,0.886018056733856,1,-7975.07861927514
0,-0.0200269888882711,-0.0846745939701112,-0.107859699012503,-0.0439898484924867,-0.0786306072252461,-0.0798100188865459,-0.128475840096189,-0.0498537821848782,-0.113756472354538,-0.0436127522323445,-0.107441204978878,-0.233908978311452,-0.0964451298405194,-0.234347341164884,-0.82048443884154,-1.17627322664464,-1.06195030530068,-1.04894629609032,-0.0176531335026327,-0.0734849083084108,-0.0397339312042157,-0.0521407584281292,3.13515734260073,2.1236657954905,3.22654720977605,1.28103501180855,1.55144380248749,1.15007831364364,1.06845403157892,2.2267687797472,0.672405796056632,-0.341217820900559,0.787088491111502,2.03380320641283,3.07451434094646,2.31970716476838,0.584008251032363,0.54406301450255,0.692305533719306,1.67310059204135,0.884192670771321,1,-7974.66217199679
0,-0.0193048384111793,-0.0846044616163273,-0.107374193804336,-0.0440568902359227,-0.0795630154638525,-0.0801356716805253,-0.128340733489693,-0.0498191217150208,-0.113030745371676,-0.0437533103739123,-0.10731856678427,-0.233122466038909,-0.0965558567753383,-0.235519725319455,-0.826176360242156,-1.17303664102764,-1.06189369327893,-1.05945345988738,-0.0166274243837729,-0.0710525249329375,-0.0397699116443338,-0.0539234171838816,3.08988400122572,2.06583970133064,3.3940258654101,1.23370474924167,1.47732418358153,1.16383271358505,1.19011936234725,2.18402441578935,0.69573533691632,-0.339235769525818,0.834108855708209,2.00319850783771,2.95375906106006,2.25245603952134,0.59114170855743,0.547830036633089,0.692343696824242,1.66975706234715,0.88287759775437,1,-7974.04446763004
0,-0.0194447047663212,-0.0846244849775852,-0.106389675936213,-0.0442327396749662,-0.0790106714537079,-0.0799492618505706,-0.126025964762818,-0.0490850875340971,-0.111577510245968,-0.0448893494221797,-0.106992927352731,-0.231422909418226,-0.0964127584753686,-0.234679768676701,-0.824963003741184,-1.17736781668109,-1.05960375592572,-1.06634873178516,-0.0166058753547162,-0.0670756408200755,-0.0409265313555496,-0.0511588680487333,3.08568902277952,1.87602633605254,2.96259462724942,1.30215277140122,1.45611573594445,1.29135329990007,1.23522688251383,2.13014308311755,0.717563173805733,-0.347348063858013,1.01559448092959,1.89412814841534,2.76560941131638,2.02418211649635,0.622797234281079,0.560637102429865,0.691542149364439,1.66257977938669,0.881437278826542,1,-7973.591585857
0,-0.0191360914726141,-0.0847844978260998,-0.106270875381326,-0.0442440648598855,-0.0791340421418364,-0.0798348750544952,-0.126560970985653,-0.0490980438970141,-0.1116402770264,-0.0450546695440625,-0.107018090035793,-0.231219169987566,-0.0963827861285145,-0.234781451729521,-0.82637620950335,-1.17563929796095,-1.06017642259621,-1.06706967061273,-0.0173618203342823,-0.0658739883574547,-0.0407447818112554,-0.0510885140167633,3.05315618589469,1.90076095717941,2.99986955114085,1.32160977168607,1.36391034536292,1.25094822308206,1.19718999281761,2.11105761420582,0.704432763450588,-0.349848008639603,0.972635849925817,1.90612870879854,2.78597250320984,2.04189267684236,0.628614130955963,0.56077420900645,0.691275760320307,1.65559825409887,0.881876426578263,1,-7973.3953147833
0,-0.0186451161516794,-0.084338667730587,-0.106893016148438,-0.0440857084193554,-0.080548474432072,-0.0806308703018171,-0.128675830416682,-0.0491748464094252,-0.111886722743945,-0.0449510254922262,-0.107001027723206,-0.231255590170621,-0.0961165675855414,-0.236907849511812,-0.819008326385763,-1.17035300911192,-1.06546475484789,-1.06917174524007,-0.0137305400175987,-0.0675556095276723,-0.0399478636201704,-0.0548186251960564,3.06211755387397,2.06396676948409,3.2449599252278,1.07182279649044,1.36285417238013,1.22616794136104,1.31843596324681,2.14989338584192,0.676710221207049,-0.340490395192022,0.761459695242921,1.93627740500115,2.7212417900283,2.10037313145981,0.666131771927374,0.556529985453149,0.68760966699678,1.63151607116892,0.883689264262694,1,-7973.13089058856
0,-0.0190985182809816,-0.0842468074627288,-0.105988555163527,-0.0439406059311713,-0.0792031009370945,-0.0794181948437915,-0.126863596680807,-0.0490594696761707,-0.111094894467187,-0.0446135781716848,-0.106170677773012,-0.229698889872553,-0.0957569417755775,-0.233707046757056,-0.818604055078563,-1.16456613341572,-1.05900871827376,-1.05727173450361,-0.0165372697829618,-0.0655582618513327,-0.0396057632680648,-0.0523644406047283,2.92655098838544,1.96734547888562,3.0715715262939,1.2251830901751,1.27829138483048,1.15428775493407,1.17480220268176,2.11520691669692,0.655153633127951,-0.345251680325817,0.79481785109638,1.94590374393765,2.50247890275196,2.13232956680023,0.688104811236581,0.560485885474177,0.692157053453479,1.65310206213358,0.888570628736749,1,-7972.94134335352
0,-0.0189285297937939,-0.0841007741712538,-0.10579633255231,-0.0438640473718073,-0.0789268927867805,-0.0793029013172048,-0.126103261570371,-0.0487883727614663,-0.110704481635392,-0.0448125453437794,-0.105986561312841,-0.228931681352407,-0.0953748047927407,-0.233112515863397,-0.818082936865912,-1.1653447409888,-1.05758655178223,-1.05934858473119,-0.0162502414729585,-0.0653961033445614,-0.039630236354907,-0.0514332044389632,2.96564710927883,1.93388231649621,2.97431715181116,1.23520464213046,1.32128463121157,1.1884483645351,1.18490286471803,2.10712353468335,0.658292203428474,-0.34252136495837,0.829454917940802,1.91225002065393,2.63766741294023,2.07376240505057,0.696179429153117,0.564412541048503,0.690867814566356,1.65368541938551,0.888858064325432,1,-7972.8736818226
0,-0.0189685359235113,-0.0838250372342194,-0.105740422020162,-0.0437828302756825,-0.0788752826145451,-0.0792876757352484,-0.126104727657098,-0.0486938048423867,-0.110496053331967,-0.0446788630440163,-0.105718339298392,-0.22849278158653,-0.0951482746036172,-0.232755266381184,-0.813768740307176,-1.16400365270083,-1.05667388557097,-1.05617789978437,-0.0154542381868394,-0.0656327299200155,-0.039481241550422,-0.051741635134091,2.95538703209163,1.93910123779833,2.98524097417287,1.18262023504116,1.33007033773521,1.18995551467974,1.19844964192982,2.10895608861822,0.654517054279755,-0.341604898284733,0.812332015414408,1.91095009943943,2.55187109124819,2.0741869083191,0.706602588221531,0.565342137287007,0.692123931401025,1.6561345433484,0.890526056831376,1,-7972.84815923087
0,-0.0189424976814436,-0.0836842249745378,-0.105529253954065,-0.043696565113239,-0.0787007883027309,-0.079069239606001,-0.125740618638193,-0.0486087812317901,-0.110199523306184,-0.0444902608859869,-0.10551548165773,-0.227942443204911,-0.0949340509542498,-0.232201629195548,-0.812944941495411,-1.16189089861158,-1.05544464261783,-1.05462322942121,-0.0154706947412689,-0.0655335376911622,-0.0393049134686912,-0.0516690840060383,2.94307666846443,1.93740525927385,2.9788061376538,1.19217613656104,1.33381445581664,1.18744190075376,1.19965113844999,2.10604429751,0.652340826382668,-0.340206019739204,0.801400955370754,1.90657616883455,2.5356366226771,2.07235729321412,0.713627862085138,0.566683698703178,0.692997806068335,1.66183489792676,0.89200366894473,1,-7972.84486464256
0,-0.0189206240020082,-0.0836370759368046,-0.10550857653097,-0.0436834025434364,-0.0786506892889271,-0.0790789440689258,-0.125742063967379,-0.0485858657157112,-0.110166690200311,-0.044501910420889,-0.105436390931982,-0.227825904853633,-0.0948711444728122,-0.232030372043947,-0.812201283333208,-1.16192338645309,-1.05522105115163,-1.05427008006886,-0.0153523085638278,-0.0654715256780767,-0.0392709328402325,-0.0515708105953722,2.9412237344589,1.93142463115936,2.97067524940345,1.17969095570769,1.32918648271008,1.18400827106099,1.19347567271996,2.10464787164935,0.650105274914996,-0.340767757263269,0.806133436486646,1.90697050737167,2.53195966859161,2.07198373780985,0.714217527158399,0.567075732855638,0.693411785008084,1.66200950511962,0.892199861938358,1,-7972.84445957623
0,-0.0189101963354266,-0.0836437423305114,-0.105503766447574,-0.0436814610983525,-0.0786519335558199,-0.0790569531039487,-0.125745534878588,-0.0485828935073888,-0.110159739290391,-0.0444958344816908,-0.105450497498639,-0.227813636933477,-0.0948681361232733,-0.232035503837851,-0.812330256079569,-1.1619283990418,-1.05517364289591,-1.05427080281511,-0.0154102579209234,-0.0654786943084281,-0.0392750727483336,-0.0515883244378928,2.94294967920157,1.93279184416788,2.97295419609928,1.18549222910009,1.33050047520417,1.1856001459546,1.19556179031119,2.10403376101537,0.651139287307901,-0.340597933161628,0.805228942348563,1.90589468426904,2.53429783665477,2.07055791852604,0.713665476305246,0.567146317728091,0.693431774713255,1.66230808801912,0.892252674105493,1,-7972.84434525581
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-7972.84434525581
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-7972.84434525581
0,-0.999999957217369,-0.999997267732397,-1.00000264088158,-0.9999958492117,-1.0000030832598,-1.00000407133484,-0.99999618565198,-1.00000290805474,-0.999996246770024,-0.999998452840373,-0.999999460123945,-1.00000118947355,-1.00000095402356,-1.00000029540388,-1.00000010448275,-1.00000010244548,-1.00000122265192,-1.00000699714292,-0.999999553838279,-1.00000131432898,-0.999994305253495,-1.00000202679075,0.999992914963514,1.00000186235411,0.999999419960659,1.00000049854862,1.00000037369318,1.00000115949661,0.999998254352249,1.00000458210707,0.999999800638761,-1.00000023166649,0.999998900748324,1.00000359577825,1.00000121857738,1.00000092666596,0.99999300314812,1.00002184737241,1.00000248110155,1.00000282103429,1.00000114494469,1,-7972.84434325534
